contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
FRT220218C00075000,75.0,USD,44.5,0.0,0.0,1,52.5,57.2,REGULAR,2022-02-18,2021-11-10 11:46:46,3.75634826538086,True,
FRT220218C00080000,80.0,USD,57.56,0.0,0.0,1,43.0,47.5,REGULAR,2022-02-18,2021-12-30 20:37:14,2.308109698486328,True,7.0
FRT220218C00100000,100.0,USD,37.2,0.0,0.0,0,23.0,27.1,REGULAR,2022-02-18,2021-12-30 20:54:11,1.3217807348632813,True,2.0
FRT220218C00105000,105.0,USD,24.73,0.0,0.0,3,22.0,26.0,REGULAR,2022-02-18,2021-11-16 14:55:25,1.7714855175781248,True,1.0
FRT220218C00110000,110.0,USD,15.21,0.0,0.0,4,19.1,22.5,REGULAR,2022-02-18,2021-11-10 11:46:45,1.7575695715332031,True,
FRT220218C00115000,115.0,USD,15.8,0.0,0.0,32,6.5,10.2,REGULAR,2022-02-18,2022-01-18 16:11:39,0.6936065795898438,True,2.0
FRT220218C00120000,120.0,USD,5.0,-2.92,-36.868687,30,3.5,5.7,REGULAR,2022-02-18,2022-02-08 20:31:29,0.5188036401367188,True,1.0
FRT220218C00125000,125.0,USD,2.1,0.049999952,2.439022,92,0.9,2.25,REGULAR,2022-02-18,2022-02-08 18:46:39,0.39551385742187506,False,1.0
FRT220218C00130000,130.0,USD,0.75,0.0,0.0,322,0.15,2.35,REGULAR,2022-02-18,2022-02-07 16:08:57,0.6206092626953126,False,14.0
FRT220218C00135000,135.0,USD,0.2,-0.40000004,-66.66667,125,0.15,0.2,REGULAR,2022-02-18,2022-02-08 18:51:28,0.367193828125,False,106.0
FRT220218C00140000,140.0,USD,0.35,0.0,0.0,100,0.0,0.2,REGULAR,2022-02-18,2022-02-03 16:46:36,0.47363807617187503,False,1.0
FRT220218C00145000,145.0,USD,0.19,0.0,0.0,48,0.05,4.8,REGULAR,2022-02-18,2022-02-07 15:32:51,1.1084028955078127,False,2.0
FRT220218C00150000,150.0,USD,0.15,0.0,0.0,45,0.0,0.3,REGULAR,2022-02-18,2022-01-20 18:35:28,0.63086306640625,False,1.0
FRT220218C00155000,155.0,USD,1.94,0.0,0.0,16,0.0,4.8,REGULAR,2022-02-18,2021-12-29 17:48:42,1.3579133666992185,False,1.0
FRT220218C00160000,160.0,USD,1.05,0.0,0.0,5,0.1,0.8,REGULAR,2022-02-18,2021-11-10 11:46:46,0.963867548828125,False,
FRT220218C00165000,165.0,USD,2.25,0.0,0.0,5,0.0,0.75,REGULAR,2022-02-18,2021-11-10 11:46:46,1.013676806640625,False,5.0
FRT220218C00185000,185.0,USD,0.2,0.0,0.0,2,0.0,4.8,REGULAR,2022-02-18,2021-11-10 11:46:46,1.9638673681640624,False,
